# Temperature: 0.000000
# Parameters: -592308.256360 0.407928 4.414232 189.626612
 179.051213109200006   -592308.122980252606794
 179.598212364299997   -592308.137079528765753
 180.146324537200002   -592308.150341307511553
 180.695550758800010   -592308.162798895384185
 181.245892160199986   -592308.174423582735471
 181.797349872399991   -592308.185237378464080
 182.349925026300014   -592308.195236548082903
 182.903618753100005   -592308.204450303921476
 183.458432183599996   -592308.212873107288033
 184.014366448999994   -592308.220530641381629
 184.571422680300003   -592308.227430452941917
 185.129602008400013   -592308.233582114684395
 185.688905564399988   -592308.238984471186996
 186.249334479299989   -592308.243654080666602
 186.810889884000005   -592308.247590859071352
 187.373572909699988   -592308.250793617218733
 187.937384687399998   -592308.253253342118114
 188.502326347900009   -592308.254997385549359
 189.068399022400001   -592308.256034851190634
 189.635603841900007   -592308.256367245572619
 190.203941937400003   -592308.256002792855725
 190.773414439899994   -592308.254959266516380
 191.344022480400014   -592308.253231506561860
 191.915767189900009   -592308.250850739190355
 192.488649699500002   -592308.247800848097540
 193.062671140100008   -592308.244104387005791
 193.637832642799992   -592308.239756261464208
 194.214135338599988   -592308.234751417185180
 194.791580358499999   -592308.229108351981267
 195.370168833500003   -592308.222797628259286
 195.949901894600004   -592308.215865522855893
 196.530780672800006   -592308.208285826258361
 197.112806299200003   -592308.200099792797118
 197.695979904799998   -592308.191285725682974
 198.280302620500009   -592308.181872893706895


# Temperature: 10.000000
# Parameters: -592308.256431 0.407926 4.406241 189.628426
 179.051213109200006   -592308.123021315783262
 179.598212364299997   -592308.137122121755965
 180.146324537200002   -592308.150384179200046
 180.695550758800010   -592308.162844006903470
 181.245892160199986   -592308.174470461322926
 181.797349872399991   -592308.185287039843388
 182.349925026300014   -592308.195286927744746
 182.903618753100005   -592308.204501113621518
 183.458432183599996   -592308.212924821767956
 184.014366448999994   -592308.220582843059674
 184.571422680300003   -592308.227483765687793
 185.129602008400013   -592308.233635447104461
 185.688905564399988   -592308.239038536325097
 186.249334479299989   -592308.243709507631138
 186.810889884000005   -592308.247647223062813
 187.373572909699988   -592308.250850923242979
 187.937384687399998   -592308.253311461885460
 188.502326347900009   -592308.255056000663899
 189.068399022400001   -592308.256094962940551
 189.635603841900007   -592308.256428626948036
 190.203941937400003   -592308.256065210560337
 190.773414439899994   -592308.255022129975259
 191.344022480400014   -592308.253296084236354
 191.915767189900009   -592308.250916835153475
 192.488649699500002   -592308.247868502861820
 193.062671140100008   -592308.244174367515370
 193.637832642799992   -592308.239827968762256
 194.214135338599988   -592308.234824234386906
 194.791580358499999   -592308.229181702015921
 195.370168833500003   -592308.222872882150114
 195.949901894600004   -592308.215942949056625
 196.530780672800006   -592308.208363606943749
 197.112806299200003   -592308.200180352199823
 197.695979904799998   -592308.191369056352414
 198.280302620500009   -592308.181957996799611


# Temperature: 20.000000
# Parameters: -592308.256978 0.407743 4.415977 189.634822
 179.051213109200006   -592308.123435704968870
 179.598212364299997   -592308.137544145225547
 180.146324537200002   -592308.150811249040999
 180.695550758800010   -592308.163281630608253
 181.245892160199986   -592308.174916513380595
 181.797349872399991   -592308.185742145054974
 182.349925026300014   -592308.195747318677604
 182.903618753100005   -592308.204966776887886
 183.458432183599996   -592308.213395407074131
 184.014366448999994   -592308.221058425959200
 184.571422680300003   -592308.227965850033797
 185.129602008400013   -592308.234122194349766
 185.688905564399988   -592308.239531290717423
 186.249334479299989   -592308.244210317148827
 186.810889884000005   -592308.248155342414975
 187.373572909699988   -592308.251366941258311
 187.937384687399998   -592308.253834829200059
 188.502326347900009   -592308.255585894337855
 189.068399022400001   -592308.256635042605922
 189.635603841900007   -592308.256976970005780
 190.203941937400003   -592308.256623023538850
 190.773414439899994   -592308.255587584455498
 191.344022480400014   -592308.253872234607115
 191.915767189900009   -592308.251504072220996
 192.488649699500002   -592308.248466894030571
 193.062671140100008   -592308.244787111063488
 193.637832642799992   -592308.240453050937504
 194.214135338599988   -592308.235460703843273
 194.791580358499999   -592308.229830480995588
 195.370168833500003   -592308.223534774035215
 195.949901894600004   -592308.216619684710167
 196.530780672800006   -592308.209052168182097
 197.112806299200003   -592308.200889061554335
 197.695979904799998   -592308.192094888538122
 198.280302620500009   -592308.182699786731973


# Temperature: 30.000000
# Parameters: -592308.258542 0.407169 4.443314 189.650214
 179.051213109200006   -592308.124711821554229
 179.598212364299997   -592308.138836408266798
 180.146324537200002   -592308.152115899487399
 180.695550758800010   -592308.164606870617718
 181.245892160199986   -592308.176258974592201
 181.797349872399991   -592308.187101223273203
 182.349925026300014   -592308.197119413409382
 182.903618753100005   -592308.206352150300518
 183.458432183599996   -592308.214792211307213
 184.014366448999994   -592308.222467678715475
 184.571422680300003   -592308.229389857384376
 185.129602008400013   -592308.235558699932881
 185.688905564399988   -592308.240982280345634
 186.249334479299989   -592308.245678935432807
 186.810889884000005   -592308.249640557914972
 187.373572909699988   -592308.252869863063097
 187.937384687399998   -592308.255354580469429
 188.502326347900009   -592308.257121129892766
 189.068399022400001   -592308.258191499975510
 189.635603841900007   -592308.258550873608328
 190.203941937400003   -592308.258217380964197
 190.773414439899994   -592308.257199101964943
 191.344022480400014   -592308.255505273584276
 191.915767189900009   -592308.253159398562275
 192.488649699500002   -592308.250144584220834
 193.062671140100008   -592308.246491887373850
 193.637832642799992   -592308.242181852576323
 194.214135338599988   -592308.237212618812919
 194.791580358499999   -592308.231607153080404
 195.370168833500003   -592308.225335979368538
 195.949901894600004   -592308.218447951134294
 196.530780672800006   -592308.210903598694131
 197.112806299200003   -592308.202774996752851
 197.695979904799998   -592308.194009975413792
 198.280302620500009   -592308.184642403153703


# Temperature: 40.000000
# Parameters: -592308.261452 0.406643 4.472963 189.671717
 179.051213109200006   -592308.127179542207159
 179.598212364299997   -592308.141327847610228
 180.146324537200002   -592308.154626557254232
 180.695550758800010   -592308.167146414634772
 181.245892160199986   -592308.178823345224373
 181.797349872399991   -592308.189688943559304
 182.349925026300014   -592308.199726945953444
 182.903618753100005   -592308.208979619666934
 183.458432183599996   -592308.217437015846372
 184.014366448999994   -592308.225131326471455
 184.571422680300003   -592308.232075038948096
 185.129602008400013   -592308.238262862665579
 185.688905564399988   -592308.243707790388726
 186.249334479299989   -592308.248429549741559
 186.810889884000005   -592308.252414968679659
 187.373572909699988   -592308.255669447593391
 187.937384687399998   -592308.258178208954632
 188.502326347900009   -592308.259967296500690
 189.068399022400001   -592308.261066832696088
 189.635603841900007   -592308.261450641090050
 190.203941937400003   -592308.261145349591970
 190.773414439899994   -592308.260151275433600
 191.344022480400014   -592308.258486872073263
 191.915767189900009   -592308.256171093787998
 192.488649699500002   -592308.253186345216818
 193.062671140100008   -592308.249569101375528
 193.637832642799992   -592308.245290842372924
 194.214135338599988   -592308.240352176944725
 194.791580358499999   -592308.234779327642173
 195.370168833500003   -592308.228540160809644
 195.949901894600004   -592308.221686816657893
 196.530780672800006   -592308.214172700885683
 197.112806299200003   -592308.206086631864309
 197.695979904799998   -592308.197357964119874
 198.280302620500009   -592308.188024888280779


# Temperature: 50.000000
# Parameters: -592308.265807 0.406236 4.418929 189.700917
 179.051213109200006   -592308.130990422796458
 179.598212364299997   -592308.145168363698758
 180.146324537200002   -592308.158491744543426
 180.695550758800010   -592308.171046721166931
 181.245892160199986   -592308.182754317531362
 181.797349872399991   -592308.193648531683721
 182.349925026300014   -592308.203711579320952
 182.903618753100005   -592308.212989100255072
 183.458432183599996   -592308.221468443749472
 184.014366448999994   -592308.229186418117024
 184.571422680300003   -592308.236156645580195
 185.129602008400013   -592308.242368226172403
 185.688905564399988   -592308.247839473886415
 186.249334479299989   -592308.252591688651592
 186.810889884000005   -592308.256605993839912
 187.373572909699988   -592308.259890897083096
 187.937384687399998   -592308.262428818270564
 188.502326347900009   -592308.264245561789721
 189.068399022400001   -592308.265379797550850
 189.635603841900007   -592308.265793047728948
 190.203941937400003   -592308.265521282562986
 190.773414439899994   -592308.264556400361471
 191.344022480400014   -592308.262927012750879
 191.915767189900009   -592308.260646683280356
 192.488649699500002   -592308.257697228225879
 193.062671140100008   -592308.254120979108848
 193.637832642799992   -592308.249879644834436
 194.214135338599988   -592308.244976350688376
