# Volume points
  61.77550    0.28235   0.27083   0.22735   0.15434   0.05845  -0.05574  -0.18472  -0.32632  -0.47884  -0.64089  -0.81151
  61.85574    0.27763   0.26614   0.22260   0.14947   0.05345  -0.06090  -0.19004  -0.33182  -0.48452  -0.64675  -0.81755
  61.93598    0.27300   0.26153   0.21793   0.14469   0.04853  -0.06597  -0.19527  -0.33721  -0.49009  -0.65250  -0.82348
  62.01622    0.26846   0.25701   0.21335   0.14000   0.04371  -0.07094  -0.20039  -0.34250  -0.49555  -0.65813  -0.82929
  62.09646    0.26400   0.25257   0.20885   0.13540   0.03898  -0.07581  -0.20542  -0.34769  -0.50091  -0.66366  -0.83499
  62.17670    0.25962   0.24822   0.20444   0.13088   0.03434  -0.08060  -0.21036  -0.35278  -0.50616  -0.66907  -0.84057
  62.25694    0.25533   0.24395   0.20012   0.12646   0.02979  -0.08529  -0.21519  -0.35777  -0.51131  -0.67438  -0.84604
  62.33718    0.25113   0.23976   0.19588   0.12211   0.02532  -0.08989  -0.21994  -0.36266  -0.51635  -0.67958  -0.85139
  62.41742    0.24700   0.23566   0.19172   0.11786   0.02095  -0.09439  -0.22458  -0.36745  -0.52130  -0.68468  -0.85664
  62.49766    0.24296   0.23164   0.18765   0.11369   0.01666  -0.09881  -0.22914  -0.37215  -0.52614  -0.68967  -0.86178
  62.57790    0.23900   0.22770   0.18366   0.10960   0.01246  -0.10314  -0.23360  -0.37675  -0.53089  -0.69456  -0.86682
  62.65814    0.23512   0.22385   0.17975   0.10560   0.00834  -0.10738  -0.23798  -0.38126  -0.53553  -0.69935  -0.87174
  62.73838    0.23132   0.22007   0.17593   0.10168   0.00431  -0.11154  -0.24226  -0.38567  -0.54008  -0.70403  -0.87657
  62.81862    0.22760   0.21637   0.17218   0.09785   0.00037  -0.11560  -0.24645  -0.38999  -0.54454  -0.70862  -0.88129
  62.89886    0.22397   0.21276   0.16852   0.09409  -0.00350  -0.11958  -0.25055  -0.39422  -0.54890  -0.71311  -0.88590
  62.97909    0.22041   0.20922   0.16493   0.09042  -0.00728  -0.12348  -0.25457  -0.39836  -0.55316  -0.71750  -0.89042
  63.05933    0.21693   0.20576   0.16143   0.08683  -0.01097  -0.12728  -0.25850  -0.40241  -0.55734  -0.72180  -0.89484
  63.13957    0.21353   0.20238   0.15800   0.08332  -0.01459  -0.13101  -0.26234  -0.40637  -0.56142  -0.72600  -0.89916
  63.21981    0.21021   0.19908   0.15465   0.07988  -0.01812  -0.13465  -0.26610  -0.41024  -0.56541  -0.73010  -0.90338
  63.30005    0.20696   0.19585   0.15138   0.07653  -0.02157  -0.13821  -0.26977  -0.41403  -0.56930  -0.73412  -0.90751
  63.38029    0.20379   0.19271   0.14819   0.07326  -0.02495  -0.14169  -0.27335  -0.41772  -0.57312  -0.73804  -0.91155
  63.46053    0.20070   0.18963   0.14508   0.07006  -0.02824  -0.14508  -0.27686  -0.42134  -0.57684  -0.74187  -0.91549
  63.54077    0.19768   0.18664   0.14204   0.06694  -0.03145  -0.14840  -0.28028  -0.42486  -0.58047  -0.74561  -0.91933
  63.62101    0.19474   0.18372   0.13907   0.06390  -0.03459  -0.15163  -0.28362  -0.42831  -0.58402  -0.74927  -0.92309
  63.70125    0.19188   0.18087   0.13619   0.06093  -0.03765  -0.15479  -0.28688  -0.43167  -0.58748  -0.75283  -0.92676
  63.78149    0.18909   0.17810   0.13337   0.05804  -0.04063  -0.15787  -0.29005  -0.43495  -0.59086  -0.75631  -0.93033
  63.86173    0.18637   0.17540   0.13064   0.05523  -0.04354  -0.16087  -0.29315  -0.43815  -0.59416  -0.75971  -0.93382
  63.94197    0.18373   0.17278   0.12797   0.05249  -0.04637  -0.16379  -0.29617  -0.44126  -0.59737  -0.76302  -0.93723
  64.02221    0.18116   0.17023   0.12538   0.04982  -0.04912  -0.16663  -0.29911  -0.44430  -0.60050  -0.76624  -0.94055
  64.10245    0.17867   0.16775   0.12286   0.04723  -0.05180  -0.16940  -0.30198  -0.44726  -0.60355  -0.76939  -0.94378
  64.18269    0.17625   0.16535   0.12041   0.04471  -0.05441  -0.17210  -0.30476  -0.45014  -0.60653  -0.77245  -0.94693
  64.26293    0.17390   0.16301   0.11804   0.04227  -0.05694  -0.17472  -0.30748  -0.45294  -0.60942  -0.77543  -0.95000
  64.34317    0.17162   0.16075   0.11574   0.03989  -0.05940  -0.17726  -0.31011  -0.45566  -0.61223  -0.77833  -0.95298
  64.42341    0.16941   0.15856   0.11350   0.03759  -0.06179  -0.17974  -0.31267  -0.45831  -0.61497  -0.78115  -0.95589
  64.50365    0.16727   0.15644   0.11134   0.03536  -0.06410  -0.18214  -0.31516  -0.46089  -0.61762  -0.78389  -0.95872
  64.58389    0.16520   0.15438   0.10925   0.03320  -0.06635  -0.18446  -0.31757  -0.46339  -0.62021  -0.78656  -0.96147
  64.66413    0.16321   0.15240   0.10723   0.03110  -0.06852  -0.18672  -0.31992  -0.46581  -0.62272  -0.78915  -0.96414
  64.74437    0.16128   0.15049   0.10528   0.02908  -0.07062  -0.18890  -0.32219  -0.46817  -0.62515  -0.79167  -0.96673
  64.82461    0.15942   0.14864   0.10339   0.02713  -0.07266  -0.19102  -0.32438  -0.47045  -0.62751  -0.79411  -0.96925
  64.90485    0.15763   0.14687   0.10158   0.02524  -0.07462  -0.19306  -0.32651  -0.47266  -0.62980  -0.79648  -0.97170
  64.98509    0.15591   0.14516   0.09983   0.02343  -0.07652  -0.19504  -0.32857  -0.47479  -0.63202  -0.79877  -0.97407
  65.06533    0.15426   0.14352   0.09815   0.02168  -0.07835  -0.19694  -0.33056  -0.47686  -0.63416  -0.80100  -0.97637
  65.14557    0.15267   0.14194   0.09653   0.02000  -0.08011  -0.19878  -0.33248  -0.47886  -0.63624  -0.80315  -0.97859
  65.22581    0.15115   0.14044   0.09498   0.01838  -0.08181  -0.20055  -0.33433  -0.48079  -0.63825  -0.80523  -0.98075
  65.30605    0.14970   0.13899   0.09350   0.01683  -0.08343  -0.20226  -0.33612  -0.48266  -0.64019  -0.80724  -0.98283
  65.38629    0.14831   0.13762   0.09208   0.01535  -0.08500  -0.20390  -0.33783  -0.48445  -0.64206  -0.80919  -0.98485
  65.46653    0.14699   0.13631   0.09073   0.01393  -0.08649  -0.20547  -0.33949  -0.48618  -0.64386  -0.81107  -0.98680
  65.54677    0.14574   0.13506   0.08944   0.01257  -0.08793  -0.20698  -0.34107  -0.48784  -0.64559  -0.81288  -0.98868
  65.62701    0.14455   0.13388   0.08822   0.01128  -0.08930  -0.20842  -0.34259  -0.48944  -0.64727  -0.81462  -0.99050
  65.70724    0.14342   0.13276   0.08706   0.01006  -0.09060  -0.20980  -0.34405  -0.49097  -0.64887  -0.81630  -0.99225
  65.78748    0.14236   0.13171   0.08597   0.00889  -0.09184  -0.21112  -0.34545  -0.49244  -0.65041  -0.81791  -0.99393
  65.86772    0.14136   0.13072   0.08493   0.00779  -0.09302  -0.21237  -0.34678  -0.49385  -0.65189  -0.81946  -0.99556
  65.94796    0.14043   0.12979   0.08396   0.00675  -0.09414  -0.21356  -0.34804  -0.49519  -0.65331  -0.82095  -0.99711
  66.02820    0.13956   0.12893   0.08305   0.00578  -0.09519  -0.21469  -0.34925  -0.49647  -0.65466  -0.82238  -0.99861
  66.10844    0.13875   0.12813   0.08221   0.00486  -0.09618  -0.21576  -0.35039  -0.49769  -0.65595  -0.82374  -1.00004
  66.18868    0.13800   0.12738   0.08142   0.00401  -0.09711  -0.21676  -0.35148  -0.49885  -0.65718  -0.82504  -1.00142
  66.26892    0.13732   0.12671   0.08070   0.00321  -0.09799  -0.21771  -0.35250  -0.49995  -0.65835  -0.82629  -1.00273
  66.34916    0.13670   0.12609   0.08003   0.00248  -0.09880  -0.21859  -0.35347  -0.50099  -0.65946  -0.82747  -1.00399
  66.42940    0.13614   0.12553   0.07943   0.00180  -0.09955  -0.21942  -0.35437  -0.50197  -0.66051  -0.82860  -1.00518
  66.50964    0.13564   0.12503   0.07888   0.00119  -0.10025  -0.22019  -0.35522  -0.50289  -0.66151  -0.82966  -1.00632
  66.58988    0.13520   0.12459   0.07839   0.00063  -0.10088  -0.22090  -0.35600  -0.50376  -0.66245  -0.83067  -1.00741
  66.67012    0.13482   0.12421   0.07797   0.00014  -0.10146  -0.22155  -0.35674  -0.50456  -0.66333  -0.83163  -1.00843
  66.75036    0.13450   0.12389   0.07760  -0.00030  -0.10198  -0.22215  -0.35741  -0.50531  -0.66415  -0.83253  -1.00940
  66.83060    0.13424   0.12363   0.07729  -0.00069  -0.10244  -0.22269  -0.35803  -0.50601  -0.66492  -0.83337  -1.01032
  66.91084    0.13403   0.12343   0.07703  -0.00101  -0.10285  -0.22317  -0.35859  -0.50665  -0.66563  -0.83416  -1.01118
  66.99108    0.13389   0.12329   0.07684  -0.00128  -0.10320  -0.22360  -0.35910  -0.50723  -0.66629  -0.83489  -1.01199
  67.07132    0.13381   0.12320   0.07670  -0.00149  -0.10349  -0.22397  -0.35955  -0.50776  -0.66689  -0.83557  -1.01275
  67.15156    0.13378   0.12317   0.07662  -0.00165  -0.10373  -0.22429  -0.35995  -0.50824  -0.66745  -0.83620  -1.01345
  67.23180    0.13381   0.12320   0.07659  -0.00175  -0.10391  -0.22455  -0.36029  -0.50866  -0.66794  -0.83678  -1.01410
  67.31204    0.13390   0.12328   0.07662  -0.00180  -0.10404  -0.22476  -0.36058  -0.50903  -0.66839  -0.83730  -1.01471
  67.39228    0.13404   0.12342   0.07670  -0.00179  -0.10412  -0.22491  -0.36082  -0.50935  -0.66879  -0.83778  -1.01526
  67.47252    0.13425   0.12362   0.07684  -0.00173  -0.10414  -0.22501  -0.36100  -0.50961  -0.66913  -0.83820  -1.01576
  67.55276    0.13450   0.12387   0.07704  -0.00161  -0.10411  -0.22506  -0.36114  -0.50983  -0.66943  -0.83858  -1.01622
  67.63300    0.13482   0.12417   0.07728  -0.00144  -0.10403  -0.22506  -0.36122  -0.51000  -0.66967  -0.83890  -1.01663
  67.71324    0.13519   0.12453   0.07758  -0.00122  -0.10389  -0.22501  -0.36125  -0.51011  -0.66987  -0.83918  -1.01699
  67.79348    0.13561   0.12495   0.07794  -0.00095  -0.10370  -0.22491  -0.36123  -0.51018  -0.67002  -0.83941  -1.01730
  67.87372    0.13609   0.12542   0.07835  -0.00062  -0.10346  -0.22475  -0.36116  -0.51019  -0.67012  -0.83960  -1.01757
  67.95396    0.13662   0.12594   0.07881  -0.00024  -0.10317  -0.22455  -0.36105  -0.51016  -0.67017  -0.83973  -1.01779
  68.03420    0.13721   0.12652   0.07932   0.00019  -0.10283  -0.22429  -0.36088  -0.51008  -0.67017  -0.83982  -1.01797
  68.11444    0.13785   0.12715   0.07989   0.00067  -0.10244  -0.22399  -0.36067  -0.50996  -0.67013  -0.83987  -1.01810
  68.19468    0.13855   0.12783   0.08051   0.00121  -0.10200  -0.22363  -0.36040  -0.50978  -0.67004  -0.83987  -1.01819
  68.27492    0.13930   0.12857   0.08117   0.00179  -0.10151  -0.22323  -0.36009  -0.50956  -0.66991  -0.83983  -1.01824
  68.35515    0.14010   0.12935   0.08189   0.00242  -0.10097  -0.22278  -0.35973  -0.50930  -0.66973  -0.83974  -1.01824
  68.43539    0.14095   0.13019   0.08266   0.00310  -0.10038  -0.22229  -0.35933  -0.50898  -0.66951  -0.83961  -1.01820
  68.51563    0.14186   0.13108   0.08349   0.00384  -0.09974  -0.22174  -0.35888  -0.50863  -0.66925  -0.83944  -1.01812
  68.59587    0.14281   0.13202   0.08436   0.00462  -0.09906  -0.22115  -0.35839  -0.50823  -0.66894  -0.83923  -1.01800
  68.67611    0.14382   0.13302   0.08528   0.00545  -0.09833  -0.22051  -0.35784  -0.50778  -0.66859  -0.83897  -1.01784
  68.75635    0.14489   0.13406   0.08625   0.00632  -0.09755  -0.21983  -0.35726  -0.50729  -0.66819  -0.83867  -1.01764
  68.83659    0.14600   0.13515   0.08726   0.00725  -0.09672  -0.21910  -0.35663  -0.50676  -0.66776  -0.83834  -1.01741
  68.91683    0.14716   0.13629   0.08833   0.00822  -0.09585  -0.21833  -0.35596  -0.50619  -0.66728  -0.83796  -1.01713
  68.99707    0.14837   0.13749   0.08945   0.00924  -0.09493  -0.21751  -0.35524  -0.50557  -0.66677  -0.83754  -1.01681
  69.07731    0.14964   0.13873   0.09061   0.01031  -0.09397  -0.21665  -0.35448  -0.50491  -0.66621  -0.83709  -1.01646
  69.15755    0.15095   0.14002   0.09182   0.01142  -0.09296  -0.21574  -0.35368  -0.50421  -0.66561  -0.83659  -1.01607
  69.23779    0.15231   0.14136   0.09308   0.01258  -0.09190  -0.21479  -0.35283  -0.50347  -0.66497  -0.83606  -1.01565
  69.31803    0.15372   0.14274   0.09438   0.01378  -0.09081  -0.21380  -0.35194  -0.50269  -0.66430  -0.83549  -1.01518
  69.39827    0.15518   0.14418   0.09574   0.01503  -0.08966  -0.21276  -0.35101  -0.50187  -0.66358  -0.83489  -1.01469
  69.47851    0.15669   0.14566   0.09713   0.01633  -0.08848  -0.21168  -0.35005  -0.50101  -0.66283  -0.83424  -1.01415
  69.55875    0.15825   0.14719   0.09858   0.01767  -0.08725  -0.21056  -0.34903  -0.50011  -0.66204  -0.83356  -1.01359
  69.63899    0.15985   0.14877   0.10007   0.01905  -0.08597  -0.20940  -0.34798  -0.49917  -0.66121  -0.83285  -1.01299
  69.71923    0.16151   0.15039   0.10160   0.02048  -0.08466  -0.20820  -0.34689  -0.49820  -0.66035  -0.83210  -1.01235
  69.79947    0.16321   0.15207   0.10318   0.02195  -0.08330  -0.20695  -0.34577  -0.49718  -0.65945  -0.83132  -1.01168
  69.87971    0.16495   0.15378   0.10481   0.02347  -0.08190  -0.20567  -0.34460  -0.49613  -0.65851  -0.83050  -1.01098
  69.95995    0.16675   0.15555   0.10648   0.02502  -0.08046  -0.20434  -0.34339  -0.49504  -0.65754  -0.82964  -1.01025
  70.04019    0.16859   0.15735   0.10819   0.02663  -0.07898  -0.20298  -0.34214  -0.49391  -0.65653  -0.82876  -1.00949
  70.12043    0.17048   0.15921   0.10995   0.02827  -0.07745  -0.20157  -0.34086  -0.49275  -0.65549  -0.82784  -1.00869
  70.20067    0.17241   0.16111   0.11175   0.02995  -0.07589  -0.20013  -0.33954  -0.49155  -0.65442  -0.82689  -1.00787
  70.28091    0.17439   0.16305   0.11360   0.03168  -0.07428  -0.19865  -0.33818  -0.49032  -0.65331  -0.82591  -1.00701
  70.36115    0.17641   0.16504   0.11549   0.03345  -0.07264  -0.19713  -0.33679  -0.48905  -0.65217  -0.82489  -1.00613
  70.44139    0.17848   0.16707   0.11742   0.03526  -0.07095  -0.19557  -0.33536  -0.48775  -0.65099  -0.82385  -1.00521
  70.52163    0.18059   0.16915   0.11939   0.03711  -0.06923  -0.19397  -0.33389  -0.48641  -0.64978  -0.82277  -1.00427
  70.60187    0.18275   0.17127   0.12140   0.03900  -0.06747  -0.19234  -0.33239  -0.48504  -0.64854  -0.82166  -1.00329
  70.68211    0.18495   0.17343   0.12346   0.04093  -0.06566  -0.19067  -0.33085  -0.48363  -0.64727  -0.82053  -1.00229
  70.76235    0.18720   0.17564   0.12556   0.04291  -0.06382  -0.18896  -0.32927  -0.48220  -0.64597  -0.81936  -1.00127
  70.84259    0.18949   0.17788   0.12770   0.04492  -0.06195  -0.18722  -0.32767  -0.48073  -0.64463  -0.81816  -1.00021
  70.92283    0.19182   0.18018   0.12988   0.04697  -0.06003  -0.18544  -0.32602  -0.47922  -0.64327  -0.81694  -0.99913
  71.00306    0.19420   0.18251   0.13210   0.04906  -0.05808  -0.18363  -0.32435  -0.47769  -0.64187  -0.81568  -0.99802
  71.08330    0.19662   0.18489   0.13436   0.05119  -0.05609  -0.18178  -0.32264  -0.47612  -0.64045  -0.81440  -0.99688
  71.16354    0.19908   0.18730   0.13667   0.05335  -0.05406  -0.17989  -0.32090  -0.47452  -0.63899  -0.81310  -0.99572
  71.24378    0.20159   0.18976   0.13901   0.05556  -0.05199  -0.17797  -0.31912  -0.47289  -0.63751  -0.81176  -0.99453
  71.32402    0.20414   0.19226   0.14139   0.05780  -0.04989  -0.17602  -0.31731  -0.47123  -0.63600  -0.81040  -0.99332
  71.40426    0.20673   0.19480   0.14381   0.06008  -0.04776  -0.17403  -0.31547  -0.46954  -0.63446  -0.80901  -0.99208
  71.48450    0.20936   0.19739   0.14627   0.06240  -0.04558  -0.17201  -0.31360  -0.46782  -0.63289  -0.80759  -0.99082
  71.56474    0.21203   0.20001   0.14877   0.06475  -0.04338  -0.16995  -0.31169  -0.46607  -0.63129  -0.80615  -0.98954
  71.64498    0.21474   0.20267   0.15130   0.06715  -0.04113  -0.16786  -0.30976  -0.46429  -0.62967  -0.80468  -0.98823
  71.72522    0.21750   0.20537   0.15388   0.06957  -0.03886  -0.16574  -0.30779  -0.46248  -0.62802  -0.80319  -0.98690
  71.80546    0.22029   0.20812   0.15649   0.07204  -0.03655  -0.16359  -0.30580  -0.46064  -0.62634  -0.80167  -0.98554
  71.88570    0.22313   0.21090   0.15914   0.07454  -0.03420  -0.16140  -0.30377  -0.45877  -0.62464  -0.80013  -0.98416
  71.96594    0.22600   0.21372   0.16183   0.07707  -0.03182  -0.15918  -0.30171  -0.45688  -0.62291  -0.79857  -0.98277
  72.04618    0.22892   0.21658   0.16456   0.07964  -0.02941  -0.15693  -0.29963  -0.45496  -0.62115  -0.79698  -0.98134
  72.12642    0.23187   0.21948   0.16732   0.08225  -0.02696  -0.15465  -0.29751  -0.45301  -0.61937  -0.79537  -0.97990
  72.20666    0.23487   0.22241   0.17012   0.08489  -0.02448  -0.15234  -0.29536  -0.45103  -0.61756  -0.79373  -0.97844
  72.28690    0.23790   0.22539   0.17295   0.08757  -0.02197  -0.15000  -0.29319  -0.44903  -0.61573  -0.79207  -0.97695
  72.36714    0.24097   0.22840   0.17583   0.09028  -0.01942  -0.14763  -0.29099  -0.44700  -0.61388  -0.79039  -0.97545
  72.44738    0.24408   0.23145   0.17873   0.09302  -0.01685  -0.14522  -0.28876  -0.44494  -0.61200  -0.78869  -0.97392
  72.52762    0.24723   0.23454   0.18168   0.09580  -0.01424  -0.14279  -0.28650  -0.44286  -0.61010  -0.78697  -0.97238
  72.60786    0.25042   0.23766   0.18465   0.09861  -0.01160  -0.14033  -0.28421  -0.44075  -0.60817  -0.78522  -0.97081
  72.68810    0.25365   0.24083   0.18767   0.10145  -0.00892  -0.13784  -0.28190  -0.43862  -0.60622  -0.78345  -0.96923
  72.76834    0.25691   0.24402   0.19072   0.10433  -0.00622  -0.13532  -0.27956  -0.43646  -0.60425  -0.78166  -0.96763
  72.84858    0.26021   0.24726   0.19380   0.10724  -0.00349  -0.13277  -0.27719  -0.43428  -0.60225  -0.77986  -0.96601
  72.92882    0.26355   0.25053   0.19692   0.11019  -0.00072  -0.13019  -0.27479  -0.43207  -0.60023  -0.77803  -0.96437
  73.00906    0.26692   0.25384   0.20007   0.11316   0.00207  -0.12758  -0.27237  -0.42984  -0.59819  -0.77618  -0.96271
  73.08930    0.27034   0.25718   0.20326   0.11617   0.00490  -0.12495  -0.26993  -0.42759  -0.59613  -0.77431  -0.96104
  73.16954    0.27379   0.26056   0.20648   0.11921   0.00775  -0.12229  -0.26746  -0.42531  -0.59405  -0.77242  -0.95934
  73.24978    0.27727   0.26397   0.20973   0.12228   0.01064  -0.11960  -0.26496  -0.42301  -0.59195  -0.77051  -0.95763
  73.33002    0.28079   0.26742   0.21301   0.12538   0.01355  -0.11688  -0.26244  -0.42069  -0.58982  -0.76859  -0.95591
  73.41026    0.28435   0.27091   0.21633   0.12851   0.01650  -0.11414  -0.25989  -0.41834  -0.58768  -0.76664  -0.95416
  73.49050    0.28794   0.27443   0.21969   0.13167   0.01947  -0.11137  -0.25732  -0.41597  -0.58551  -0.76468  -0.95240
  73.57074    0.29157   0.27798   0.22307   0.13487   0.02247  -0.10857  -0.25472  -0.41358  -0.58333  -0.76270  -0.95063
  73.65097    0.29523   0.28157   0.22649   0.13809   0.02550  -0.10575  -0.25210  -0.41116  -0.58112  -0.76070  -0.94884
  73.73121    0.29893   0.28519   0.22994   0.14135   0.02855  -0.10290  -0.24946  -0.40873  -0.57890  -0.75869  -0.94703
  73.81145    0.30266   0.28884   0.23342   0.14463   0.03164  -0.10003  -0.24679  -0.40627  -0.57666  -0.75665  -0.94521
  73.89169    0.30643   0.29253   0.23693   0.14794   0.03475  -0.09713  -0.24410  -0.40380  -0.57439  -0.75461  -0.94337
  73.97193    0.31023   0.29625   0.24047   0.15129   0.03789  -0.09420  -0.24139  -0.40130  -0.57211  -0.75254  -0.94152
  74.05217    0.31407   0.30001   0.24405   0.15466   0.04106  -0.09125  -0.23866  -0.39878  -0.56981  -0.75046  -0.93965
  74.13241    0.31794   0.30379   0.24765   0.15806   0.04425  -0.08828  -0.23590  -0.39624  -0.56749  -0.74836  -0.93777
  74.21265    0.32184   0.30762   0.25129   0.16149   0.04747  -0.08528  -0.23312  -0.39368  -0.56516  -0.74624  -0.93588
  74.29289    0.32578   0.31147   0.25496   0.16495   0.05072  -0.08226  -0.23031  -0.39110  -0.56281  -0.74411  -0.93397
  74.37313    0.32975   0.31535   0.25866   0.16843   0.05399  -0.07921  -0.22749  -0.38850  -0.56043  -0.74197  -0.93205
  74.45337    0.33375   0.31927   0.26238   0.17195   0.05729  -0.07614  -0.22464  -0.38588  -0.55805  -0.73980  -0.93012
  74.53361    0.33779   0.32322   0.26614   0.17549   0.06061  -0.07305  -0.22178  -0.38325  -0.55564  -0.73763  -0.92817
  74.61385    0.34186   0.32720   0.26993   0.17906   0.06397  -0.06993  -0.21889  -0.38059  -0.55322  -0.73544  -0.92621
  74.69409    0.34596   0.33121   0.27375   0.18266   0.06734  -0.06679  -0.21598  -0.37791  -0.55078  -0.73323  -0.92424
  74.77433    0.35009   0.33526   0.27759   0.18628   0.07074  -0.06363  -0.21305  -0.37522  -0.54833  -0.73101  -0.92225
  74.85457    0.35426   0.33933   0.28147   0.18993   0.07417  -0.06045  -0.21010  -0.37251  -0.54586  -0.72878  -0.92025
